,Chapter Name,Username,Date,Text,Negative,Neutral,Positive,Compound
3364,TWELVE,LRRMelo,Aug 02 2020,Why not use her real maiden name  Kore  then? I believe it will be self explanatory that way ,0.0,1.0,0.0,0.0
3365,TWELVE,TinyTsundere,Jun 14 2020,he got all the infinity stones on today ,0.0,1.0,0.0,0.0
3366,TWELVE,cadocadont,Jun 10 2020,Fin-fuckin-ally ,0.0,1.0,0.0,0.0
3367,TWELVE,cadocadont,Jun 10 2020,Now suck ,0.744,0.256,0.0,-0.4404
3368,TWELVE,cadocadont,Jun 10 2020,Where does Hades go then ,0.0,1.0,0.0,0.0
3369,TWELVE,KRONBLADE,Jun 05 2020,CAN WE PLEASE TAKE A MOMENT TO APPRECIATE THE CHOOSE OF WORDS  *RISE* THEN  MY *QUEEN*  H O L Y  S H * T ,0.0,0.722,0.278,0.6124
3370,TWELVE,KRONBLADE,Jun 05 2020,"You're immortal  Persie. The ""last breath"" will never leave you. ",0.0,0.718,0.282,0.2842
3371,TWELVE,KRONBLADE,Jun 05 2020,Well that's something ,0.0,0.488,0.512,0.2732
3372,TWELVE,WICKEDAYS,May 06 2020,Sounds v pretty! ,0.0,0.223,0.777,0.5411
3373,TWELVE,WICKEDAYS,May 06 2020,Your uncle? ,0.0,1.0,0.0,0.0
3374,TWELVE,a_samwinchester,Apr 29 2020,am I the only one not offended by him asking her to kneel. like Ik he was gonna be a dominant spouse to begin with  I think it's hot not degrading lmao ,0.089,0.705,0.206,0.4881
3375,TWELVE,a_samwinchester,Apr 29 2020,I thought he did you this so she would remain pure tf? wow he's .... wow ,0.0,0.631,0.369,0.8225
3376,TWELVE,a_samwinchester,Apr 29 2020,I hate to admit that he has a point lmao ,0.257,0.347,0.396,0.25
3377,TWELVE,a_samwinchester,Apr 29 2020, unamused face  ,0.0,1.0,0.0,0.0
3378,TWELVE,Blonde_Moments101,Apr 28 2020,YAS QWEEN ,0.0,1.0,0.0,0.0
3379,TWELVE,Blonde_Moments101,Apr 28 2020,HA! He's upset that she's more interested in looking at his crown than him! face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  face with tears of joy  ,0.196,0.394,0.41,0.9733
3380,TWELVE,Blonde_Moments101,Apr 28 2020,Aw she's so cute ,0.0,0.437,0.563,0.5949
3381,TWELVE,Blonde_Moments101,Apr 28 2020,Oh barf ,0.0,1.0,0.0,0.0
3382,TWELVE,Blonde_Moments101,Apr 28 2020,....does she even have that option? neutral face  ,0.0,1.0,0.0,0.0
3383,TWELVE,ReneeWar,Apr 15 2020, partying face  ,0.0,0.278,0.722,0.3818
3384,TWELVE,ReneeWar,Apr 15 2020,Welp ,0.0,1.0,0.0,0.0
3385,TWELVE,botceribot101,Mar 28 2020,Hades was never described to be this ahhdhd degratting to persophone. Wasn't he supposed to be gentle ND loving with her ? What is this fuckery ,0.0,0.772,0.228,0.7783
3386,TWELVE,botceribot101,Mar 28 2020,Fuck off,0.778,0.222,0.0,-0.5423
3387,TWELVE,celestialmoon808,Mar 09 2020,I like how Zeus is trying to get Persephone to understand why she is being married off. Of course  there are so many different versions of this myth within the Greek Mythos  but I like this twist on it  that it truly is for her safety and sanity. That she will be able to live a life  which will be much more free than her life with her mother  despite still being trapped. ,0.0,0.752,0.248,0.9687
3388,TWELVE,RunningFromReality11,Jan 26 2020,Why doesn't the earth swallow me up and take me to the underworld too???? ,0.0,1.0,0.0,0.0
3389,TWELVE,Naverliam,Jan 13 2020,I thought her name was originally Kore untill she married Hades and then Zeus gave her the name persephone? ,0.0,1.0,0.0,0.0
3390,TWELVE,SerwahNTIM,Nov 18 2019,'I'm a bad bitch  you can't kill me' face with tears of joy,0.388,0.295,0.318,-0.1685
3391,TWELVE,CrazyScorpio23,Sep 12 2019,Why did I think about Sponge Bon? face with tears of joy  face with tears of joy  ,0.162,0.513,0.325,0.7003
3392,TWELVE,DaisyMae19,Aug 25 2019,Oh Lord ,0.0,1.0,0.0,0.0
3393,TWELVE,burgundoise,Aug 03 2019,How dare Hades make my baby girl feel like that! This chapter was amazing  though. I could feel the wedding hall  the guest's emotions  the tension  like I was right there. You have such a knack for writing dramatic scenes. I kind of want Persephone to overthrow Hades instead of falling for him. Just because?  face with tears of joy  ,0.086,0.709,0.205,0.8442
3394,TWELVE,moonandstarsishy,Jul 24 2019,Ooooh ,0.0,1.0,0.0,0.0
3395,TWELVE,moonandstarsishy,Jul 24 2019,Oooooh ,0.0,1.0,0.0,0.0
3396,TWELVE,moonandstarsishy,Jul 23 2019,nah ,1.0,0.0,0.0,-0.1027
3397,TWELVE,Poison117,Jul 19 2019,Just like his robes were in the Percy Jackson books. By the way author  since you seem to love Greek mythology  you should totally read the series. They are really good books ,0.0,0.746,0.254,0.8718
3398,TWELVE,reverielles,Jul 17 2019,DAMN IS THIS POMPOUS ,0.474,0.526,0.0,-0.4019
3399,TWELVE,reverielles,Jul 17 2019,Did we just get a (partial) Hades description? I'm here for it! ,0.0,1.0,0.0,0.0
3400,TWELVE,reverielles,Jul 17 2019,How sad of a truth  ( ,0.419,0.27,0.311,-0.2023
3401,TWELVE,reverielles,Jul 17 2019,Agh  I missed your grandeur writing  red heart  ,0.208,0.472,0.321,0.296
3402,TWELVE,lightinshadows,Jul 09 2019,Hades likey ,0.0,1.0,0.0,0.0
3403,TWELVE,ar1an_n3,Jul 06 2019,AHHHHHHGH OMGOGMOG ,0.0,1.0,0.0,0.0
3404,TWELVE,emilyawesome383,Jun 25 2019,Oh my ,0.0,1.0,0.0,0.0
3405,TWELVE,collaterals,Jun 20 2019,disgusting ,1.0,0.0,0.0,-0.5267
3406,TWELVE,4llyxox,Jun 07 2019,Oft I learned about this when I was being taught othello  and how Iago deliberately interrupted them ,0.136,0.864,0.0,-0.296
3407,TWELVE,4llyxox,Jun 07 2019,Okay but that's real sad ,0.483,0.349,0.169,-0.5719
3408,TWELVE,squiij,Jun 06 2019,boom! ,0.0,1.0,0.0,0.0
3409,TWELVE,squiij,Jun 06 2019,great beaming face with smiling eyes lets have the party then! ,0.0,0.442,0.558,0.8777
3410,TWELVE,squiij,Jun 06 2019,I'll have him face with tears of joy  ,0.162,0.513,0.325,0.4404
3411,TWELVE,squiij,Jun 06 2019,nope ,0.0,1.0,0.0,0.0
3412,TWELVE,squiij,Jun 06 2019,yes mother ,0.0,0.27,0.73,0.4019
3413,TWELVE,squiij,Jun 06 2019,the classic wedding line face with tears of joy  ,0.15,0.551,0.299,0.4404
3414,TWELVE,squiij,Jun 06 2019,the boss! ,0.0,1.0,0.0,0.0
3415,TWELVE,squiij,Jun 06 2019,your writing is fab! ,0.0,0.477,0.523,0.5093
3416,TWELVE,squiij,Jun 06 2019,lovely! ,0.0,0.0,1.0,0.6239
3417,TWELVE,ESJohnson,Jun 02 2019,k then ,0.0,1.0,0.0,0.0
3418,TWELVE,ESJohnson,Jun 02 2019,truth  trade mark  ,0.0,0.465,0.535,0.3182
3419,TWELVE,casejwhite,May 30 2019,Hey @rubyruins I was wondering if you could do the little part at the top with the last line from the previous chapter. I found that a so very helpful in COG. If that would be possible I would appreciate that so much.  D ,0.0,0.821,0.179,0.7828
3420,TWELVE,-serendipitous,May 30 2019,I'm totally butchering this name in my head ,0.0,1.0,0.0,0.0
3421,TWELVE,RubyWings,May 30 2019,I noticed that  and I adore that idea! ,0.0,0.562,0.438,0.5983
3422,TWELVE,RubyWings,May 30 2019, DDDDDD ,0.0,1.0,0.0,0.0
3423,TWELVE,RubyWings,May 30 2019,Aaaand now I'm thinking of ACOMAF. XD ,0.0,0.57,0.43,0.6739
3424,TWELVE,RubyWings,May 30 2019,Love that description! So eerie.  D ,0.272,0.292,0.437,0.4017
3425,TWELVE,RubyWings,May 30 2019,SCREEEEEEEEEEEE ,0.0,1.0,0.0,0.0
3426,TWELVE,_JustAnotherIdiot,May 30 2019,I'm excited ,0.0,0.294,0.706,0.34
3427,TWELVE,_JustAnotherIdiot,May 30 2019,Hera who? Persephone is the true QUEEN ,0.0,0.682,0.318,0.4215
3428,TWELVE,_JustAnotherIdiot,May 30 2019,Bet he's imagining her on her knees in their bedroom instead ,0.0,1.0,0.0,0.0
3429,TWELVE,_JustAnotherIdiot,May 30 2019,She knows that crown BELONGS to her ,0.0,1.0,0.0,0.0
3430,TWELVE,_JustAnotherIdiot,May 30 2019,I KNOWWW ,0.0,1.0,0.0,0.0
3431,TWELVE,_JustAnotherIdiot,May 30 2019,*Clenches thighs* ,0.0,1.0,0.0,0.0
3432,TWELVE,_JustAnotherIdiot,May 30 2019, face with tears of joy  face with tears of joy  face with tears of joy  ,0.218,0.345,0.437,0.8271
3433,TWELVE,_JustAnotherIdiot,May 30 2019,Bruhhhhhh! Its HADES. HE'S A TOTAL SEX GOD ,0.0,0.658,0.342,0.481
3434,TWELVE,_JustAnotherIdiot,May 30 2019,Girl he ain't wrong ,0.0,0.54,0.46,0.3724
3435,TWELVE,J_Jade06,May 30 2019,I am upset that I read so fast  loudly crying face  I drank every single word of that I might be drunk on the amazing ness of your writing!! *tries to walk out… smacks face on door frame* YeP DeFineTLy DrUNk!! ,0.244,0.634,0.123,-0.7124
3436,TWELVE,callmeidiosyncratic,May 30 2019,Oooooooo I love love love this chapter. Can't wait for the next one  heart suit  heart suit  heart suit  heart suit  heart suit  heart suit  ,0.0,0.625,0.375,0.9274
3437,TWELVE,GhostWriterGirl-1,May 29 2019,*screams in excitement* ,0.0,1.0,0.0,0.0
3438,TWELVE,GhostWriterGirl-1,May 29 2019,Hell yes  Queen! ,0.569,0.116,0.314,-0.4926
3439,TWELVE,GhostWriterGirl-1,May 29 2019,"Love that imagery!   Also  the song ""A Little Bit Wicked"" by Valerie Broussard comes to mind  especially the lyrics ""To that king I will bow/At least for now. No one calls you honey  when you're sitting on a throne."" ",0.128,0.776,0.096,-0.1062
3440,TWELVE,GhostWriterGirl-1,May 29 2019,I like that crown. Can I have it  Persephone? ,0.0,0.706,0.294,0.3612
3441,TWELVE,GhostWriterGirl-1,May 29 2019,Too bad Zeus didn't swear on it when he married Hera  face with tears of joy  ,0.242,0.537,0.221,-0.1159
3442,TWELVE,gvylnn,May 29 2019,YES ,0.0,0.0,1.0,0.4019
3443,TWELVE,sensationale,May 29 2019,during the summer i hope you will have the time to update more often!! this book is absolutely amazing and your talent really shows  ) ,0.0,0.658,0.342,0.8854
3444,TWELVE,sensationale,May 29 2019,im sure shes gonna be doing that a lot ,0.0,0.753,0.247,0.3182
3445,TWELVE,iovekisses,May 29 2019,PERIOD!!!!!! ,0.0,1.0,0.0,0.0
3446,TWELVE,iovekisses,May 29 2019,they gonna get it period ,0.0,1.0,0.0,0.0
3447,TWELVE,iovekisses,May 29 2019,YES BITCH ,0.585,0.0,0.415,-0.2732
3448,TWELVE,-ater-,May 28 2019,And by the way  I'm only censoring stuff because it's Ramadhan  I'm tryna be holy. Y'all should wait until after Ramadhan  I have a feeling a few of my comments will be deleted  face with tears of joy  face with tears of joy  ,0.079,0.731,0.19,0.743
3449,TWELVE,melancholicsmiles,May 28 2019,OMG I'M SCREAMING GAJSKDKDKDK ,0.464,0.536,0.0,-0.3818
3450,TWELVE,-ater-,May 28 2019,I need to take a bath in holy water. The amount of suggestive comments i made are too much  oh God face with tears of joy  ,0.068,0.719,0.212,0.6124
3451,TWELVE,-ater-,May 28 2019,Love you lots  dearie ,0.0,0.213,0.787,0.8126
3452,TWELVE,-ater-,May 28 2019,And you nailed it sistur! ,0.0,1.0,0.0,0.0
3453,TWELVE,-ater-,May 28 2019,Shivers people  shivers ,0.0,1.0,0.0,0.0
3454,TWELVE,-ater-,May 28 2019,MUAH ,0.0,0.0,1.0,0.5106
3455,TWELVE,-ater-,May 28 2019,We can still exchange you know. You could try mortal life and I could spend the night with Hades. It's a win-win ,0.0,1.0,0.0,0.0
3456,TWELVE,-ater-,May 28 2019,The man of my dreams ,0.0,0.597,0.403,0.4019
3457,TWELVE,-ater-,May 28 2019,Uh...power? Or...?? ,0.0,1.0,0.0,0.0
3458,TWELVE,-ater-,May 28 2019,Ah  lust ,0.0,1.0,0.0,0.0
3459,TWELVE,-ater-,May 28 2019,Babe. He gon ravish you ,0.0,1.0,0.0,0.0
3460,TWELVE,-ater-,May 28 2019,Yummm ,0.0,1.0,0.0,0.0
3461,TWELVE,-ater-,May 28 2019,I want you. MARRY ME NOT HERRR ,0.0,0.794,0.206,0.0772
3462,TWELVE,-ater-,May 28 2019,**sobs** ,0.0,1.0,0.0,0.0
3463,TWELVE,-ater-,May 28 2019,BABE. I FEEL YA ,0.0,1.0,0.0,0.0
3464,TWELVE,-ater-,May 28 2019,I like you  I like your resolve. It won't last in the bedroom love. ,0.0,0.404,0.596,0.8957
3465,TWELVE,-ater-,May 28 2019,WHAT DO I HAVE TO DO YO GET THIS MANNNNN loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  ,0.47,0.53,0.0,-0.9559
3466,TWELVE,-ater-,May 28 2019,BABBYYYYYY ,0.0,1.0,0.0,0.0
3467,TWELVE,-ater-,May 28 2019,I feel ya ,0.0,1.0,0.0,0.0
3468,TWELVE,-ater-,May 28 2019,Come and take me away  baby ,0.0,1.0,0.0,0.0
3469,TWELVE,-ater-,May 28 2019,AND  clapping hands medium-dark skin tone  THIS  clapping hands medium-dark skin tone IS  clapping hands medium-dark skin tone HOW  clapping hands medium-dark skin tone YOU  clapping hands medium-dark skin tone KNOW THE  clapping hands medium-dark skin tone gOD  clapping hands medium-dark skin tone OF clapping hands medium-dark skin tone  THE  clapping hands medium-dark skin tone DEAD  double exclamation mark  double exclamation mark  ,0.075,0.894,0.031,-0.6037
3470,TWELVE,-ater-,May 28 2019,Might be desire face with hand over mouth  winking face  ,0.0,0.576,0.424,0.7096
3471,TWELVE,-ater-,May 28 2019,Oh damn broken heart  smiling face with heart-eyes  let's exchange places Persephone ,0.326,0.506,0.169,-0.4215
3472,TWELVE,-ater-,May 28 2019,BABYYYY ,0.0,1.0,0.0,0.0
3473,TWELVE,-ater-,May 28 2019,I love the Fates. Thems the real bs ,0.0,0.588,0.412,0.6369
3474,TWELVE,-ater-,May 28 2019,Babe. Why you out to get them gardens? ,0.0,1.0,0.0,0.0
3475,TWELVE,-ater-,May 28 2019,I've heard stories about the prowess of the King of the underworld  face savoring food  ,0.0,1.0,0.0,0.0
3476,TWELVE,-ater-,May 28 2019,But  like  I got you babe  just say the word and I'll exchange places with you winking face  ,0.0,0.865,0.135,0.3612
3477,TWELVE,-ater-,May 28 2019,This is like persuading rape sorta thing ,0.385,0.41,0.205,-0.4939
3478,TWELVE,-ater-,May 28 2019,Kini?! ,0.0,1.0,0.0,0.0
3479,TWELVE,-ater-,May 28 2019,Taken. ,0.0,1.0,0.0,0.0
3480,TWELVE,-ater-,May 28 2019,GIVE  clapping hands medium-dark skin tone ME  clapping hands medium-dark skin tone  HA- clapping hands medium-dark skin tone -DES double exclamation mark  ,0.0,0.87,0.13,0.4824
3481,TWELVE,-ater-,May 28 2019,Let's exchange. Please. ,0.0,0.465,0.535,0.3182
3482,TWELVE,-ater-,May 28 2019,Gurlllll ,0.0,1.0,0.0,0.0
3483,TWELVE,-ater-,May 28 2019,Honezzlyy ,0.0,1.0,0.0,0.0
3484,TWELVE,-ater-,May 28 2019,She's so cute. Curse 'em to hell face with tears of joy  ,0.422,0.287,0.291,-0.4914
3485,TWELVE,-ater-,May 28 2019,And here comes my least favourite god ,0.0,0.741,0.259,0.2732
3486,TWELVE,-ater-,May 28 2019,She reminds of Edwina tbh ,0.0,1.0,0.0,0.0
3487,TWELVE,-ater-,May 28 2019,This is so meeee lolllll ,0.0,1.0,0.0,0.0
3488,TWELVE,-ater-,May 28 2019,Point is  I LOVE YOU B ,0.0,0.378,0.622,0.7125
3489,TWELVE,-ater-,May 28 2019,My favourite goddess red heart  smiling face with heart-eyes  hibiscus  wilted flower  sparkles number two after Hades In actual Greek mythology. In the ellis universe  she's number three. ,0.0,0.752,0.248,0.7096
3490,TWELVE,-ater-,May 28 2019,Ayyy!!! ,0.0,1.0,0.0,0.0
3491,TWELVE,fakejuliet,May 28 2019, grinning squinting face  ,0.0,0.444,0.556,0.3612
3492,TWELVE,wicca-mal,May 28 2019,Why would he wants to break you when you're like him? Unable to be tamed by another gods  by any fate ? ,0.0,0.875,0.125,0.4329
3493,TWELVE,anotherplainJ,May 28 2019,Someone likes what he sees ,0.0,0.588,0.412,0.4215
3494,TWELVE,hiddenlikemoon,May 28 2019,OH LORD ,0.0,1.0,0.0,0.0
3495,TWELVE,hiddenlikemoon,May 28 2019,ALL THIS IS WOW ,0.0,0.441,0.559,0.5859
3496,TWELVE,hiddenlikemoon,May 28 2019,I AM SO SO EXCITED AND OH GOSH ,0.0,0.669,0.331,0.4536
3497,TWELVE,hiddenlikemoon,May 28 2019,OHHHHHH HELLLLLL YEAH QUEEN ,0.0,0.577,0.423,0.296
3498,TWELVE,hiddenlikemoon,May 28 2019,Woah ,0.0,1.0,0.0,0.0
3499,TWELVE,hiddenlikemoon,May 28 2019,My my ,0.0,1.0,0.0,0.0
3500,TWELVE,hiddenlikemoon,May 28 2019,He is so hot. ,0.0,1.0,0.0,0.0
3501,TWELVE,hiddenlikemoon,May 28 2019,Trust me  hades got you. ,0.0,0.548,0.452,0.5106
3502,TWELVE,hiddenlikemoon,May 28 2019,He has a point. ,0.0,1.0,0.0,0.0
3503,TWELVE,hiddenlikemoon,May 28 2019,Well babe. You seeeeee- ,0.0,0.588,0.412,0.2732
3504,TWELVE,hiddenlikemoon,May 28 2019,Well damn ,0.562,0.0,0.437,-0.1531
3505,TWELVE,_Mythical-Bitch_,May 28 2019,What do stars taste like  I'm imagining spicy since they're balls of fire ,0.151,0.692,0.157,0.0258
3506,TWELVE,bitteur,May 28 2019,AHHHHH I'M SO EXCITED ,0.0,0.527,0.473,0.4005
3507,TWELVE,citruspoetry4life,May 28 2019,Woooooo  partying face  partying face  partying face  ,0.0,0.339,0.661,0.7783
3508,TWELVE,sierradeat,May 28 2019,Wreck their gardens  face with tears of joy  What a huge threat ,0.404,0.296,0.3,-0.2732
3509,TWELVE,sensationale,May 28 2019,I'm sO EXCITED ,0.0,0.369,0.631,0.5308
3510,TWELVE,sensationale,May 28 2019,GIRL OMGGG ,0.0,1.0,0.0,0.0
3511,TWELVE,bitteur,May 28 2019,Description  drooling face  smiling face with heart-eyes  ,0.0,0.667,0.333,0.4588
3512,TWELVE,GhostWriterGirl-1,May 28 2019,Uh  Persephone... you're IN hell(or at least  the Greek mythological version of it)and about to become it's queen ,0.0,1.0,0.0,0.0
3513,TWELVE,GhostWriterGirl-1,May 28 2019,Luxurious! ,0.0,1.0,0.0,0.0
3514,TWELVE,solntserises,May 28 2019,Oh  so that's why it sounded familiar ,0.0,1.0,0.0,0.0
3515,TWELVE,solntserises,May 28 2019,Ok  I love thus ,0.0,0.135,0.865,0.7506
3516,TWELVE,solntserises,May 28 2019,I would have punched him  but okay  I guess you have a plan ,0.0,0.793,0.207,0.3291
3517,TWELVE,solntserises,May 28 2019,Don't be Thanos dear ,0.421,0.579,0.0,-0.2924
3518,TWELVE,solntserises,May 28 2019,Were you the muse of writing some thousands of years ago? ,0.0,1.0,0.0,0.0
3519,TWELVE,solntserises,May 28 2019,Is this another name of her? ,0.0,1.0,0.0,0.0
3520,TWELVE,ray_xo,May 28 2019,Your writing never fails to amaze me omg ,0.255,0.537,0.209,-0.1326
3521,TWELVE,solntserises,May 28 2019,Well  I hope it's either filled with sweet wine or chocolate milk ,0.0,0.5,0.5,0.7906
3522,TWELVE,solntserises,May 28 2019,Like a black panther ,0.0,0.444,0.556,0.3612
3523,TWELVE,solntserises,May 28 2019,Ok  if pur religion and greek mythology would ever cross  I can bet that he would love his nephew Lucifer ,0.0,0.726,0.274,0.7506
3524,TWELVE,ray_xo,May 28 2019,I AM SO FRICKEN READDDDYYYYY ,0.0,1.0,0.0,0.0
3525,TWELVE,ray_xo,May 28 2019,Omggg loudly crying face  loudly crying face  loudly crying face  beating heart  ,0.606,0.394,0.0,-0.9062
3526,TWELVE,ray_xo,May 28 2019,YAAASSSSSSS ,0.0,1.0,0.0,0.0
3527,TWELVE,ray_xo,May 28 2019,*lets out some kind of swooning sound* ,0.0,1.0,0.0,0.0
3528,TWELVE,solntserises,May 28 2019,I absolutely adore her ,0.0,0.339,0.661,0.5984
3529,TWELVE,ray_xo,May 28 2019,I love him sm that this isn't even bothering me tbh. ,0.0,0.556,0.444,0.7494
3530,TWELVE,solntserises,May 28 2019,Ok  I want to borrow it. ,0.0,0.462,0.538,0.3612
3531,TWELVE,ray_xo,May 28 2019,I need a man like this pleassseee ,0.0,0.615,0.385,0.3612
3532,TWELVE,ray_xo,May 28 2019,Oh damn ,0.73,0.27,0.0,-0.4019
3533,TWELVE,ray_xo,May 28 2019,This must be incredibly heartbreaking for her ,0.354,0.646,0.0,-0.5095
3534,TWELVE,solntserises,May 28 2019,Ok  I'm in love with this paragraph ,0.0,0.439,0.561,0.7506
3535,TWELVE,solntserises,May 28 2019,That's me with my classmates when I'm the leader of a project face with tears of joy  ,0.096,0.711,0.193,0.4404
3536,TWELVE,solntserises,May 28 2019,Well  sounds like a divine wedding to me ,0.0,0.328,0.672,0.802
3537,TWELVE,solntserises,May 28 2019,Fancy ,0.0,1.0,0.0,0.0
3538,TWELVE,1-800-BOUJEE,Jun 05 2018,Bless ,0.0,0.0,1.0,0.4215
3539,TWELVE,_heatherchandler,May 08 2018,GOOD! I've come across a lot fiction (not here specifically  but in general) that romanticize abuse and I'm never okay with it. ,0.26,0.546,0.193,-0.4722
3540,TWELVE,_heatherchandler,May 08 2018,Wtf. Is this really what the mythology is? You should have drawn the line somewhere Zeus! ,0.214,0.786,0.0,-0.6239
3541,TWELVE,halimalfoy,May 02 2018,i annoy myself with how i keep procrastinating to read crown of glass ,0.225,0.775,0.0,-0.4404
3542,TWELVE,wraithed,Apr 03 2018,"every problem in Greek mythology could be summed up with; ""zeus tried to fùck something  and then everything went to shit.""",0.119,0.881,0.0,-0.4019
3543,TWELVE,wraithed,Apr 03 2018,zeus doesn't know how to keep his wiener in his pants ,0.0,1.0,0.0,0.0
3544,TWELVE,sarcasticbitchQueen,Mar 29 2018,Yeah keep her away from Zeusy boy as well. As soon as she hits-who am I kidding! Zeus already impregnated her in the original myth! The struggles of being a Greek mythology nerd... ,0.067,0.701,0.231,0.6229
3545,TWELVE,sarcasticbitchQueen,Mar 29 2018,Or in shorter terms. Zeus couldn't keep it in his pants for half a second before having a kid with his sister  cousins  neices  random women and his own daughters (I would not recommend researching that one!) ,0.066,0.934,0.0,-0.3404
3546,TWELVE,romanticismskiss,Feb 17 2018,I know moms like this eyes  ,0.0,0.615,0.385,0.3612
3547,TWELVE,1-800-LUSTING,Jan 17 2018,oh my god this is so beautiful  how do you even do this   the hell  you really are an aesthetic queen ,0.155,0.606,0.239,0.3593
3548,TWELVE,GoSuckOnABitchesClit,Jan 15 2018,Isn't the youngest Zeus? ,0.0,1.0,0.0,0.0
3549,TWELVE,technycolor,Jan 13 2018,Greek mythology? Count. Me. In. ,0.0,1.0,0.0,0.0
3550,TWELVE,1-800-LUSTING,Jan 12 2018,ooooooooooo ,0.0,1.0,0.0,0.0
3551,TWELVE,1-800-LUSTING,Jan 12 2018,snatch ,0.0,1.0,0.0,0.0
3552,TWELVE,1-800-LUSTING,Jan 12 2018,i am intrigued ,0.0,1.0,0.0,0.0
3553,TWELVE,1-800-LUSTING,Jan 12 2018,hmmm incest galore ,0.0,1.0,0.0,0.0
3554,TWELVE,Himjadave_14,Jan 12 2018,You not adding posideon ?? ,0.0,1.0,0.0,0.0
3555,TWELVE,vintagebeats,Jan 12 2018,I am so psyched for this story Greek mythology has always fascinated me and I can already tell that his story is going to be absolutely amazing! ,0.0,0.754,0.246,0.8169
3556,TWELVE,collaterals,Jan 12 2018,Nothing but respect for my Goddess ,0.4,0.6,0.0,-0.5157
3557,TWELVE,-ater-,Jan 12 2018,Can't wait for chapter 1!!!! ,0.0,1.0,0.0,0.0
3558,TWELVE,Leannea,Nov 11 2017,really excited for this! ,0.0,0.501,0.499,0.4561
3559,TWELVE,LIQUIFIEDSYMPHONY,Nov 03 2017,. i think i'm already sad ,0.508,0.492,0.0,-0.4767
3560,TWELVE,skypillars,Nov 02 2017, smirking face  ,0.0,1.0,0.0,0.0
3561,TWELVE,skypillars,Nov 02 2017,YAY!!!! OOOO TEARSSSSS YESSSS ,0.0,1.0,0.0,0.0
3562,TWELVE,meggy_mcmillian,Nov 02 2017,I feel you on the exams  beaming face with smiling eyes  I'm writing Physics tomorrow  beaming face with smiling eyes  beaming face with smiling eyes  ,0.0,0.7,0.3,0.8402
3563,THIRTEEN,magicalunicorn282,Nov 19 2020,Exactly but he wants the same thing  pensive face  ,0.0,0.847,0.153,0.1154
3564,THIRTEEN,zuzypiia,Oct 11 2020,SIR— ,0.0,1.0,0.0,0.0
3565,THIRTEEN,zuzypiia,Oct 11 2020,yoU BE GRATEFUL AND CUDDLE EACH OTHER UNTIL YOU SLEEP. NOTHING ELSE HAPPENS IN A WEDDING NIGHT. ,0.0,0.801,0.199,0.5766
