,Comments,Scraped Comments,Reads,Votes,Chapter Name,Chapter,Part,Username,Date,Original,Text,Negative,Neutral,Positive,Compound
6972,151,102,1500,126,THIRTY NINE,39,2,zuzypiia,2020-10-21,"THERE'S A PSYCHO ON THE LOOSE SJJSKSKDK
",there's a psycho on the loose sjjskskdk ,0.315,0.685,0.0,-0.3182
6973,151,102,1500,126,THIRTY NINE,39,2,deadplisbury,2020-10-03,"bi king
",bi king ,0.0,1.0,0.0,0.0
6974,151,102,1500,126,THIRTY NINE,39,2,SilentKiller258,2020-08-03,"ALERT!ALERT!ALERT!ALERT! DANGER AHEAD!DANGER AHEAD!
",alert!alert!alert!alert! danger ahead!danger ahead! ,0.604,0.396,0.0,-0.6776
6975,151,102,1500,126,THIRTY NINE,39,2,SilentKiller258,2020-08-03,"😶😶😳😳
", face without mouth  face without mouth  flushed face  flushed face  ,0.0,1.0,0.0,0.0
6976,151,102,1500,126,THIRTY NINE,39,2,ofdivinity,2020-07-19,"My soft babies 🥺🥺
",my soft babies  pleading face  pleading face  ,0.0,1.0,0.0,0.0
6977,151,102,1500,126,THIRTY NINE,39,2,daisy_nightmares,2020-07-19,"This aint hecate  she seems too.. nice
",this aint hecate  she seems too.. nice ,0.0,0.682,0.318,0.4215
6978,151,102,1500,126,THIRTY NINE,39,2,daisy_nightmares,2020-07-19,"if she loses the child im gonna kill everyone but hades and perse❤️
",if she loses the child im gonna kill everyone but hades and perse red heart selector  ,0.243,0.757,0.0,-0.5423
6979,151,102,1500,126,THIRTY NINE,39,2,daisy_nightmares,2020-07-19,"Girl please
",girl please ,0.0,0.303,0.697,0.3182
6980,151,102,1500,126,THIRTY NINE,39,2,J_Jade06,2020-07-15,"HADES IS BISEXUAL YOU CANT CHANGE MG MIND IN THIS VERSION AND SO MANY OTHER HADES IS ATRACTED TO BOTH MEN AND WOMEN  PERIODT
",hades is bisexual you cant change mg mind in this version and so many other hades is atracted to both men and women  periodt ,0.0,1.0,0.0,0.0
6981,151,102,1500,126,THIRTY NINE,39,2,merciliousjackson,2020-07-14,"I admire how they are so close but their relationship is purely platonic. I'm sure they've had plenty of chances bt nopeee  they kept it in their pants👏😌
",i admire how they are so close but their relationship is purely platonic. i'm sure they've had plenty of chances bt nopeee  they kept it in their pants clapping hands  relieved face  ,0.0,0.711,0.289,0.8749
6982,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"oh no
",oh no ,0.688,0.312,0.0,-0.296
6983,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"I desperately want a friend like Hades
",i desperately want a friend like hades ,0.245,0.094,0.66,0.5267
6984,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"literally me and my sister
",literally me and my sister ,0.0,1.0,0.0,0.0
6985,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"no he's busy remembering something else right now 👀
",no he's busy remembering something else right now  eyes  ,0.216,0.784,0.0,-0.296
6986,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"😳🤭😉
", flushed face  face with hand over mouth  winking face  ,0.0,0.714,0.286,0.4939
6987,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"ok but all of their relationships make me so soft and so so happy for perse
",ok but all of their relationships make me so soft and so so happy for perse ,0.0,0.616,0.384,0.8668
6988,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"^ like feyre
",^ like feyre ,0.0,0.286,0.714,0.3612
6989,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"that's her literally glowing in happiness
",that's her literally glowing in happiness ,0.0,0.581,0.419,0.5574
6990,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"he sounds so happy and I'm so happy that he's so happy and —&
",he sounds so happy and i'm so happy that he's so happy and —& ,0.0,0.436,0.564,0.9453
6991,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"wait wait I wanna read about when she tells him!!
",wait wait i wanna read about when she tells him!! ,0.0,1.0,0.0,0.0
6992,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"oh? 😳
",oh?  flushed face  ,0.0,1.0,0.0,0.0
6993,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"same
",same ,0.0,1.0,0.0,0.0
6994,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"here comes the pregnancy emotions !!!
",here comes the pregnancy emotions !!! ,0.0,1.0,0.0,0.0
6995,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"I'm so terrified that something's gonna go wrong
",i'm so terrified that something's gonna go wrong ,0.552,0.448,0.0,-0.8122
6996,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"like peaches the mammoth
",like peaches the mammoth ,0.0,0.545,0.455,0.3612
6997,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"and also it all seems so suspiciously calm and happy  istg ruby if you're up to something
",and also it all seems so suspiciously calm and happy  istg ruby if you're up to something ,0.147,0.589,0.264,0.419
6998,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"I cant— they're so cute.
",i cant— they're so cute. ,0.0,0.437,0.563,0.5949
6999,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"probably not
",probably not ,0.0,1.0,0.0,0.0
7000,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"WAIT LMAO THEY WERE HAVING THIS CONVERSATION IN FRONT OF HER HANDMAIDENS 🤭 we love to see it
",wait lmao they were having this conversation in front of her handmaidens  face with hand over mouth  we love to see it ,0.0,0.612,0.388,0.9191
7001,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"oof yes
",oof yes ,0.0,0.27,0.73,0.4019
7002,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"SHE KNOWS IT!
",she knows it! ,0.0,1.0,0.0,0.0
7003,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"we just want a baby that's it
",we just want a baby that's it ,0.0,0.794,0.206,0.0772
7004,151,102,1500,126,THIRTY NINE,39,2,-BLACKBEAKS,2020-07-12,"I'm legitimately so fuckin late wtf
",i'm legitimately so fuckin late wtf ,0.448,0.552,0.0,-0.6204
7005,151,102,1500,126,THIRTY NINE,39,2,casejwhite,2020-07-12,"Nope. Nope. Hecate you’re up to something. (If that’s really Hecate)
",nope. nope. hecate you're up to something. (if that's really hecate) ,0.0,1.0,0.0,0.0
7006,151,102,1500,126,THIRTY NINE,39,2,casejwhite,2020-07-12,"No Hades!!! Nooooo. This seems so sus right now!!
",no hades!!! nooooo. this seems so sus right now!! ,0.296,0.704,0.0,-0.5216
7007,151,102,1500,126,THIRTY NINE,39,2,casejwhite,2020-07-12,"Oh my gosh I love the new covers!!!!!!
",oh my gosh i love the new covers!!!!!! ,0.0,0.528,0.472,0.7482
7008,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"Oh my god my heart won't stop thumping
",oh my god my heart won't stop thumping ,0.0,0.601,0.399,0.4567
7009,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"Plz be alright PLZ
",plz be alright plz ,0.0,0.158,0.842,0.516
7010,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"Oh no this can't be good..
",oh no this can't be good.. ,0.306,0.694,0.0,-0.296
7011,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"Omg plz don't kill me like this😭😭
",omg plz don't kill me like this loudly crying face  loudly crying face  ,0.389,0.375,0.236,-0.506
7012,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"Awee
",awee ,0.0,1.0,0.0,0.0
7013,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"This is everything.
",this is everything. ,0.0,1.0,0.0,0.0
7014,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"This is killing me omg 😭🧡
",this is killing me omg  loudly crying face  orange heart  ,0.484,0.516,0.0,-0.8176
7015,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"Aaaah cuteee
",aaaah cuteee ,0.0,1.0,0.0,0.0
7016,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"This is..so pure
",this is..so pure ,0.0,1.0,0.0,0.0
7017,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"But true
",but true ,0.0,0.263,0.737,0.4215
7018,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"Lmao
",lmao ,0.0,0.0,1.0,0.5994
7019,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"AWH I CANT WITH HIM
",awh i cant with him ,0.0,1.0,0.0,0.0
7020,151,102,1500,126,THIRTY NINE,39,2,cadocadont,2020-07-11,"A BABY BOY
",a baby boy ,0.0,1.0,0.0,0.0
7021,151,102,1500,126,THIRTY NINE,39,2,greenmooseguavajuice,2020-07-10,"🥺🥺
", pleading face  pleading face  ,0.0,1.0,0.0,0.0
7022,151,102,1500,126,THIRTY NINE,39,2,ESJohnson,2020-07-09,"htg as long as it's a child im good sksksksk
",htg as long as it's a child im good sksksksk ,0.0,0.734,0.266,0.4404
7023,151,102,1500,126,THIRTY NINE,39,2,TAINTEDSOULS-,2020-07-09,"👀
", eyes  ,0.0,1.0,0.0,0.0
7024,151,102,1500,126,THIRTY NINE,39,2,shifachow,2020-07-09,"NO NO NO NO
",no no no no ,1.0,0.0,0.0,-0.7783
7025,151,102,1500,126,THIRTY NINE,39,2,shifachow,2020-07-09,"😳
", flushed face  ,0.0,1.0,0.0,0.0
7026,151,102,1500,126,THIRTY NINE,39,2,KRONBLADE,2020-07-09,"Why do I feel like everything will fall apart as soon as they'll meet Persephone
",why do i feel like everything will fall apart as soon as they'll meet persephone ,0.0,0.839,0.161,0.3612
7027,151,102,1500,126,THIRTY NINE,39,2,KRONBLADE,2020-07-09,"Okay this lines are perfect
",okay this lines are perfect ,0.0,0.349,0.651,0.6808
7028,151,102,1500,126,THIRTY NINE,39,2,KRONBLADE,2020-07-09,"GOODBYE I'M DYING RN
",goodbye i'm dying rn ,0.0,1.0,0.0,0.0
7029,151,102,1500,126,THIRTY NINE,39,2,KRONBLADE,2020-07-09,"I'm gonna die to this fluffiness
",i'm gonna die to this fluffiness ,0.438,0.562,0.0,-0.5994
7030,151,102,1500,126,THIRTY NINE,39,2,KRONBLADE,2020-07-09,"OH MY—
",oh my— ,0.0,1.0,0.0,0.0
7031,151,102,1500,126,THIRTY NINE,39,2,KRONBLADE,2020-07-09,"Nobody can resist your charm  dear
",nobody can resist your charm  dear ,0.0,0.43,0.57,0.6486
7032,151,102,1500,126,THIRTY NINE,39,2,KRONBLADE,2020-07-09,"Best lullaby ever
",best lullaby ever ,0.0,0.323,0.677,0.6369
7033,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"RED ALERT! RED ALERT! THIS IS NOT HECATE! RED ALERT!
",red alert! red alert! this is not hecate! red alert! ,0.0,0.474,0.526,0.7762
7034,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"NO NO IT’S A TRAP HADES!
",no no it's a trap hades! ,0.778,0.222,0.0,-0.7177
7035,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"I love their friendship
",i love their friendship ,0.0,0.123,0.877,0.7964
7036,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"Suuuure  Hades 😂😂
",suuuure  hades  face with tears of joy  face with tears of joy  ,0.196,0.412,0.392,0.7003
7037,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"MY BROTP
",my brotp ,0.0,1.0,0.0,0.0
7038,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"I LOVE THEM 🥺🥺🥺😍😍😍
",i love them  pleading face  pleading face  pleading face  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  ,0.0,0.535,0.465,0.9317
7039,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"I LOVE THIS 🥺🥺😍😍😍
",i love this  pleading face  pleading face  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  ,0.0,0.501,0.499,0.9317
7040,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"😍😍😍
", smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  ,0.0,0.5,0.5,0.8402
7041,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"I’M SOFT AND HAPPY FOR HIM AND PERSE🥺🥺🥺
",i'm soft and happy for him and perse pleading face  pleading face  pleading face  ,0.0,0.746,0.254,0.6633
7042,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"🥺🥺💞💞💞
", pleading face  pleading face  revolving hearts  revolving hearts  revolving hearts  ,0.0,1.0,0.0,0.0
7043,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"This is making me soft 🥺🥺
",this is making me soft  pleading face  pleading face  ,0.0,1.0,0.0,0.0
7044,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"AWWWW
",awwww ,0.0,1.0,0.0,0.0
7045,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"I hope Hecate’s right  because I want it to be a girl too
",i hope hecate's right  because i want it to be a girl too ,0.0,0.656,0.344,0.4939
7046,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"I don’t think so Perse darling
",i don't think so perse darling ,0.0,0.495,0.505,0.6222
7047,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"I want her dressing gown! Scratch that  I want ALL of Persephone’s dresses! 😍😩
",i want her dressing gown! scratch that  i want all of persephone's dresses!  smiling face with heart-eyes  weary face  ,0.099,0.611,0.291,0.4738
7048,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"I hope it’s a girl
",i hope it's a girl ,0.0,0.408,0.592,0.4404
7049,151,102,1500,126,THIRTY NINE,39,2,GhostWriterGirl-1,2020-07-09,"I’M HERE!
",i'm here! ,0.0,1.0,0.0,0.0
7050,151,102,1500,126,THIRTY NINE,39,2,poguelyfe,2020-07-09,"🥺❤️
", pleading face  red heart selector  ,0.0,1.0,0.0,0.0
7051,151,102,1500,126,THIRTY NINE,39,2,elshxrif,2020-07-09,"i bet it’s a boy
",i bet it's a boy ,0.0,1.0,0.0,0.0
7052,151,102,1500,126,THIRTY NINE,39,2,Lollipoppurple15,2020-07-09,"Is it bad if I want another steamy scene of Hades and Perse 👀
",is it bad if i want another steamy scene of hades and perse  eyes  ,0.222,0.696,0.082,-0.4939
7053,151,102,1500,126,THIRTY NINE,39,2,shifachow,2020-07-09,"JEJEJSJHSASJKSK
",jejejsjhsasjksk ,0.0,1.0,0.0,0.0
7054,151,102,1500,126,THIRTY NINE,39,2,TheBatmanWhoLaughs,2020-07-09,"No it's almost over ;-;
",no it's almost over ;-; ,0.355,0.645,0.0,-0.296
7055,151,102,1500,126,THIRTY NINE,39,2,TheBatmanWhoLaughs,2020-07-09,"👀
", eyes  ,0.0,1.0,0.0,0.0
7056,151,102,1500,126,THIRTY NINE,39,2,internetwitch,2020-07-09,"❤
", red heart  ,0.0,1.0,0.0,0.0
7057,151,102,1500,126,THIRTY NINE,39,2,adelaroses,2020-07-09,"i love this story so much🥺. i cannot express with words how much i adore the way you write and your stories as a whole
",i love this story so much pleading face . i cannot express with words how much i adore the way you write and your stories as a whole ,0.0,0.729,0.271,0.8316
7058,151,102,1500,126,THIRTY NINE,39,2,Gold_dots,2020-07-09,"I have a bad feeling...
",i have a bad feeling... ,0.636,0.364,0.0,-0.5423
7059,151,102,1500,126,THIRTY NINE,39,2,fakejuliet,2020-07-09,"Uhhh! Uhh ! RED ALERT!!! THIS IS NOT HECATE!! THIS IS NOT A DRILL!!  INTRUDER!!
",uhhh! uhh ! red alert!!! this is not hecate!! this is not a drill!!  intruder!! ,0.0,0.745,0.255,0.625
7060,151,102,1500,126,THIRTY NINE,39,2,Gold_dots,2020-07-09,"I think you guys are just jinxing it at this point 😥
",i think you guys are just jinxing it at this point  sad but relieved face  ,0.117,0.688,0.195,0.3291
7061,151,102,1500,126,THIRTY NINE,39,2,Reaperchick,2020-07-09,"Please tell me she's just on edge and not going to betray them 😩
",please tell me she's just on edge and not going to betray them  weary face  ,0.106,0.607,0.287,0.5526
7062,151,102,1500,126,THIRTY NINE,39,2,aziawrites,2020-07-09,"He rlly deserves the world
",he rlly deserves the world ,0.0,1.0,0.0,0.0
7063,151,102,1500,126,THIRTY NINE,39,2,aziawrites,2020-07-09,"Love it here 🥺
",love it here  pleading face  ,0.0,0.488,0.512,0.6369
7064,151,102,1500,126,THIRTY NINE,39,2,Gold_dots,2020-07-09,"Yess. Yesssssss
",yess. yesssssss ,0.0,1.0,0.0,0.0
7065,151,102,1500,126,THIRTY NINE,39,2,aziawrites,2020-07-09,"Things in life are great
",things in life are great ,0.0,0.494,0.506,0.6249
7066,151,102,1500,126,THIRTY NINE,39,2,aziawrites,2020-07-09,"Ruby omg thanks!!!!
",ruby omg thanks!!!! ,0.0,1.0,0.0,0.0
7067,66,49,1500,127,FORTY,40,2,crackolaa,2020-11-13,"well poo
",well poo ,0.0,0.323,0.677,0.2732
7068,66,49,1500,127,FORTY,40,2,zuzypiia,2020-10-21,"wait-- makaria was the firstborn? i thought melinoe was XD
",wait-- makaria was the firstborn? i thought melinoe was xd ,0.0,0.638,0.362,0.6739
7069,66,49,1500,127,FORTY,40,2,zuzypiia,2020-10-21,"IT'S MAKARIAA!! 👌👌
",it's makariaa!!  ok hand  ok hand  ,0.0,0.135,0.865,0.9161
7070,66,49,1500,127,FORTY,40,2,zuzypiia,2020-10-21,"I'm a cat person but I want a dog like this :((
",i'm a cat person but i want a dog like this  (( ,0.0,0.598,0.402,0.5719
7071,66,49,1500,127,FORTY,40,2,lumosey,2020-09-09,"IM COMING (sorry for the Hadestown reference)
",im coming (sorry for the hadestown reference) ,0.0,1.0,0.0,0.0
7072,66,49,1500,127,FORTY,40,2,daydazze,2020-08-21,"Asspollo
",asspollo ,0.0,1.0,0.0,0.0
7073,66,49,1500,127,FORTY,40,2,SilentKiller258,2020-08-03,"GOOSEBUMPS😳 REALLY😲😧
",goosebumps flushed face  really astonished face  anguished face  ,0.279,0.449,0.272,-0.0251
7074,66,49,1500,127,FORTY,40,2,SilentKiller258,2020-08-03,"Aosnsbdhxn At least you are on alert now 🙂
",aosnsbdhxn at least you are on alert now  slightly smiling face  ,0.0,0.647,0.353,0.6003
7075,66,49,1500,127,FORTY,40,2,SilentKiller258,2020-08-03,"Shdnciocnayyamsndysj
",shdnciocnayyamsndysj ,0.0,1.0,0.0,0.0
7076,66,49,1500,127,FORTY,40,2,staymelanated,2020-07-20,"I AM F U C K I N G LOSING IT RIGHT NOW
",i am f u c k i n g losing it right now ,0.394,0.606,0.0,-0.3818
7077,66,49,1500,127,FORTY,40,2,KRONBLADE,2020-07-20,"BARK AT HIM WTF
",bark at him wtf ,0.559,0.441,0.0,-0.5859
7078,66,49,1500,127,FORTY,40,2,KRONBLADE,2020-07-20,"Dogs like women better ✓
",dogs like women better ✓ ,0.0,0.27,0.73,0.6597
7079,66,49,1500,127,FORTY,40,2,KRONBLADE,2020-07-20,"We all need a Cerberus in our lives
",we all need a cerberus in our lives ,0.0,1.0,0.0,0.0
7080,66,49,1500,127,FORTY,40,2,KRONBLADE,2020-07-20,"I sure am not
",i sure am not ,0.0,0.465,0.535,0.3182
7081,66,49,1500,127,FORTY,40,2,cadocadont,2020-07-19,"This comment may be offensive. Well fuck
",well fuck,0.625,0.0,0.375,-0.34
7082,66,49,1500,127,FORTY,40,2,kimchiiiee,2020-07-19,"This comment may be offensive. Well then fuck pt2
",well then fuck pt2,0.461,0.263,0.276,-0.34
7083,66,49,1500,127,FORTY,40,2,kimchiiiee,2020-07-19,"This comment may be offensive. Well then fuck
",well then fuck,0.53,0.152,0.318,-0.34
7084,66,49,1500,127,FORTY,40,2,cadocadont,2020-07-19,"He's so protective of his family  my heart 😭♥️
",he's so protective of his family  my heart  loudly crying face  heart suit selector  ,0.193,0.807,0.0,-0.4767
7085,66,49,1500,127,FORTY,40,2,cadocadont,2020-07-19,"Bitchachas
",bitchachas ,0.0,1.0,0.0,0.0
7086,66,49,1500,127,FORTY,40,2,cadocadont,2020-07-19,"This comment may be offensive. Fuck you Apollo
",fuck you apollo,0.636,0.364,0.0,-0.5423
7087,66,49,1500,127,FORTY,40,2,cadocadont,2020-07-19,"This is so so hot
",this is so so hot ,0.0,1.0,0.0,0.0
7088,66,49,1500,127,FORTY,40,2,daisy_nightmares,2020-07-19,"Macaria?
",macaria? ,0.0,1.0,0.0,0.0
7089,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"And I am ready to yeet her psychotic self outta there before she can hurt Perse and her daughter
",and i am ready to yeet her psychotic self outta there before she can hurt perse and her daughter ,0.155,0.731,0.114,-0.2263
7090,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"NOOO I WANT MY QUEEN AND KING TI BE HAPPY AJD SAFE WITH THEIR CHILD!
",nooo i want my queen and king ti be happy ajd safe with their child! ,0.0,0.573,0.427,0.8016
7091,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"NOOOO CLIFFHANGER!
",noooo cliffhanger! ,0.0,1.0,0.0,0.0
7092,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"I KNEW IT WASN’T THE REAL HECATE! THE REAL HECATE WOULD NEVER LET HIM HAVE THAT KEY!
",i knew it wasn't the real hecate! the real hecate would never let him have that key! ,0.0,1.0,0.0,0.0
7093,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"Hmm  is this foreshadowing??
",hmm  is this foreshadowing?? ,0.0,1.0,0.0,0.0
7094,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"😂😂😂
", face with tears of joy  face with tears of joy  face with tears of joy  ,0.218,0.345,0.437,0.8271
7095,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"LISTEN TO THAT FEELING AND REALISE THERE’S A FAKE HECATE RUNNING AMOK!
",listen to that feeling and realise there's a fake hecate running amok! ,0.244,0.648,0.108,-0.4389
7096,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"THAT’S BECAUSE THE ONE WHO WENT TO THE GATES OF TARTARUS ISN’T THE REAO HECATE!
",that's because the one who went to the gates of tartarus isn't the reao hecate! ,0.0,1.0,0.0,0.0
7097,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"Hmm  more like ratting out Hades and Perse and/or being tortured by Apollo and Demeter
",hmm  more like ratting out hades and perse and/or being tortured by apollo and demeter ,0.186,0.67,0.144,-0.204
7098,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"I am in love with this paragraph 😍😍😍
",i am in love with this paragraph  smiling face with heart-eyes  smiling face with heart-eyes  smiling face with heart-eyes  ,0.0,0.515,0.485,0.9217
7099,66,49,1500,127,FORTY,40,2,GhostWriterGirl-1,2020-07-18,"I’M HERE AND I AM NOT READY!
",i'm here and i am not ready! ,0.325,0.675,0.0,-0.3404
7100,66,49,1500,127,FORTY,40,2,ExpectoLeviosa8,2020-07-18,"Wait I can’t see the picture 🥺
",wait i can't see the picture  pleading face  ,0.0,1.0,0.0,0.0
7101,66,49,1500,127,FORTY,40,2,bellenai,2020-07-17,"bye i love this whole paragraph
",bye i love this whole paragraph ,0.0,0.488,0.512,0.6369
7102,66,49,1500,127,FORTY,40,2,shifachow,2020-07-17,"ur writing is *chefs kiss*
",ur writing is *chefs kiss* ,0.0,1.0,0.0,0.0
7103,66,49,1500,127,FORTY,40,2,adelaroses,2020-07-17,"i am not ready
",i am not ready ,0.513,0.487,0.0,-0.2755
7104,66,49,1500,127,FORTY,40,2,aziawrites,2020-07-17,"Man I’m not ready but I’m ready
",man i'm not ready but i'm ready ,0.458,0.542,0.0,-0.4973
7105,66,49,1500,127,FORTY,40,2,aziawrites,2020-07-17,"Nooo
",nooo ,0.0,1.0,0.0,0.0
7106,66,49,1500,127,FORTY,40,2,aziawrites,2020-07-17,"I hate it hereeeee
",i hate it hereeeee ,0.649,0.351,0.0,-0.5719
7107,66,49,1500,127,FORTY,40,2,aziawrites,2020-07-17,"Kill him
",kill him ,0.825,0.175,0.0,-0.6908
7108,66,49,1500,127,FORTY,40,2,aziawrites,2020-07-17,"He just wants to cuddle 🥺
",he just wants to cuddle  pleading face  ,0.0,1.0,0.0,0.0
7109,66,49,1500,127,FORTY,40,2,aziawrites,2020-07-17,"Omg ruby I’m here
",omg ruby i'm here ,0.0,1.0,0.0,0.0
7110,66,49,1500,127,FORTY,40,2,ESJohnson,2020-07-17,"whelp
",whelp ,0.0,1.0,0.0,0.0
7111,66,49,1500,127,FORTY,40,2,_surreality,2020-07-17,"i have chills
",i have chills ,0.0,1.0,0.0,0.0
7112,66,49,1500,127,FORTY,40,2,Lollipoppurple15,2020-07-17,"sorry to ask  but shouldn't it be violet irises. I see this mistake in a lot of books
",sorry to ask  but shouldn't it be violet irises. i see this mistake in a lot of books ,0.254,0.746,0.0,-0.5824
7113,66,49,1500,127,FORTY,40,2,Reaperchick,2020-07-17,"I'm scared 😂😂
",i'm scared  face with tears of joy  face with tears of joy  ,0.315,0.329,0.357,0.4404
7114,66,49,1500,127,FORTY,40,2,Reaperchick,2020-07-17,"OMG 😭😭😭
",omg  loudly crying face  loudly crying face  loudly crying face  ,0.571,0.429,0.0,-0.8519
7115,66,49,1500,127,FORTY,40,2,Gold_dots,2020-07-17,"https://media.tenor.com/images/bf0a6a8b9e9f8fcad208862f0b30e2d5/tenor.gif
",https //media.tenor.com/images/bf0a6a8b9e9f8fcad208862f0b30e2d5/tenor.gif ,0.0,1.0,0.0,0.0
7116,10,6,1300,87,PART THREE,PART THREE,3,GhostWriterGirl-1,2020-07-21,"AKQJQJWWHWH YES I AM SO EXCITED AHHHHH
",akqjqjwwhwh yes i am so excited ahhhhh ,0.0,0.426,0.574,0.659
7117,10,6,1300,87,PART THREE,PART THREE,3,aurumvitae,2020-07-20,"this could foreshadow so many things!!! AAAA im so excited!!!
",this could foreshadow so many things!!! aaaa im so excited!!! ,0.0,0.677,0.323,0.6468
7118,10,6,1300,87,PART THREE,PART THREE,3,aurumvitae,2020-07-20,"your graphics are so beautiful. they could snatch my sould and id say thanks
",your graphics are so beautiful. they could snatch my sould and id say thanks ,0.0,0.603,0.397,0.8356
7119,10,6,1300,87,PART THREE,PART THREE,3,daisy_nightmares,2020-07-20,"yxhsahjz excited
",yxhsahjz excited ,0.0,0.294,0.706,0.34
7120,10,6,1300,87,PART THREE,PART THREE,3,sunflowertalks,2020-07-20,"Can't wait ;)))))))
",can't wait ;))))))) ,0.0,1.0,0.0,0.0
7121,10,6,1300,87,PART THREE,PART THREE,3,ESJohnson,2020-07-20,"IM READY
",im ready ,0.0,0.286,0.714,0.3612
7122,111,69,1300,127,FORTY ONE,41,3,MsTroublemaker2,2020-11-03,"Are you talking about yourself  Apolo?
",are you talking about yourself  apolo? ,0.0,1.0,0.0,0.0
